ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp.x,GF3_1,GF4_1,GF5_1,GF6_1,GF7_1,GF8_1,SpfKoC4M1,SpfKoC4M2,SpfKoC4M5,SpfKoC5M1,SpfKoC5M3,SpfKoC5M4,AvgWT,AvgKO,KO.WT,ttest2,pttest2,cgi.shore,in.gene
SmaI_mm9_138794,chr15,76406723,-66,1,NM_172960,Adck5,76406789,76426241,+,19516,NM_001164173,Cpsf1,76438021,76426239,-,Y,N,N,N,1,CpG_Start,CpG: 30,chr15,76406722,76406981,70.8,0.92,0.16,0,0,0,0,0,0,0.31,0,0,0.17,0,0.026666667,0.08,0.053333333,0.394801348,0.403621373,0,0
SmaI_mm9_138795,chr15,76407029,240,1,NM_172960,Adck5,76406789,76426241,+,19210,NM_001164173,Cpsf1,76438021,76426239,-,N,N,N,N,48,CpG_End,CpG: 30,chr15,76406722,76406981,70.8,0.92,0,0,0,0,0,0.16,0.61,0.34,0.14,0.56,0,0.48,0.026666667,0.355,0.328333333,0.009545196,2.020215149,1,1
SmaI_mm9_138811,chr15,76490735,-197,1,NM_180962,Cyhr1,76490538,76488571,-,-2164,NM_180962,Cyhr1,76490538,76488571,-,Y,N,N,N,204,CpG_Start,CpG: 54,chr15,76490531,76491181,64.5,0.84,0,0,0,0,0,0,0,0.2,0.84,0,0.2,0.42,0,0.276666667,0.276666667,0.058307858,1.234272913,0,0
SmaI_mm9_138812,chr15,76491181,110,1,NM_010630,Kifc2,76491071,76498626,+,-2610,NM_180962,Cyhr1,76490538,76488571,-,Y,N,N,N,0,CpG_End,CpG: 54,chr15,76490531,76491181,64.5,0.84,0,0,0,0.71,0,0.67,NA,2.11,2.31,NA,1.14,3.48,0.23,2.26,2.03,0.001318691,2.879856958,0,1
SmaI_mm9_138814,chr15,76499642,661,0,NM_007989,Foxh1,76500303,76498737,-,-905,NM_007989,Foxh1,76500303,76498737,-,N,N,N,N,1902,CpG_End,CpG: 30,chr15,76497368,76497740,65.4,0.75,34.91,38.09,36.27,41.95,NA,40.62,47.62,47.71,49.1,46.4,47.89,48.66,38.368,47.89666667,9.52866667,3.37E-05,4.471919286,1,1
SmaI_mm9_138815,chr15,76499839,464,1,NM_007989,Foxh1,76500303,76498737,-,-1102,NM_007989,Foxh1,76500303,76498737,-,N,N,N,N,2099,CpG_End,CpG: 30,chr15,76497368,76497740,65.4,0.75,27.02,26.55,28.1,34.96,NA,22.6,52.61,46.8,48.04,41.84,52.61,53.93,27.846,49.305,21.459,2.80E-05,4.552421837,0,1
SmaI_mm9_138820,chr15,76529498,2304,0,NM_182805,Gpt,76527194,76530105,+,-607,NM_182805,Gpt,76527194,76530105,+,N,N,N,N,986,CpG_End,CpG: 22,chr15,76528293,76528512,64.5,0.97,97.42,96.7,97.94,97.32,98.34,97.78,96.66,98.44,98.48,97.04,97.64,97.15,97.58333333,97.56833333,-0.015,0.969834619,0.013302317,1,1
SmaI_mm9_138821,chr15,76529788,-2184,0,NM_027122,Mfsd3,76531972,76534669,+,-317,NM_182805,Gpt,76527194,76530105,+,N,N,N,N,1276,CpG_End,CpG: 22,chr15,76528293,76528512,64.5,0.97,97.93,98.13,98.55,98.13,98.36,97.28,97.18,98.08,98.34,97.48,97.49,97.41,98.06333333,97.66333333,-0.4,0.148488383,0.828307522,1,0
SmaI_mm9_138824,chr15,76541016,-110,1,NM_058214,Recql4,76540906,76534171,-,-4505,NM_145471,Lrrc14,76541170,76545521,+,Y,N,N,N,-413,CpG_End,CpG: 86,chr15,76540568,76541429,66.7,0.9,0.64,0.17,0.91,1.18,0.21,0.68,0.25,0.6,0,0,0,0.23,0.631666667,0.18,-0.451666667,0.036595068,1.436577442,0,0
SmaI_mm9_138825,chr15,76541356,186,1,NM_145471,Lrrc14,76541170,76545521,+,-4165,NM_145471,Lrrc14,76541170,76545521,+,Y,N,N,N,-73,CpG_End,CpG: 86,chr15,76540568,76541429,66.7,0.9,0,0,0,0,0,0,0.58,0.64,0,0,0.28,0.25,0,0.291666667,0.291666667,0.026328279,1.579577528,0,1
SmaI_mm9_138845,chr15,76680459,21406,0,NM_001007568,Zfp251,76701865,76682574,-,2115,NM_001007568,Zfp251,76701865,76682574,-,N,N,N,N,-20777,CpG_Start,CpG: 63,chr15,76701236,76701975,66.1,0.78,93.74,93.78,91.61,95.08,94.92,96.45,NA,94.64,NA,90.17,89.81,91.85,94.26333333,91.6175,-2.64583333,0.05975566,1.223620952,0,0
SmaI_mm9_138846,chr15,76680894,20971,0,NM_001007568,Zfp251,76701865,76682574,-,1680,NM_001007568,Zfp251,76701865,76682574,-,N,N,N,N,-20342,CpG_Start,CpG: 63,chr15,76701236,76701975,66.1,0.78,98.83,99.59,99.66,98.77,98.34,97.63,NA,96.05,NA,98.33,98.64,97.46,98.80333333,97.62,-1.18333333,0.085332799,1.068884009,0,0
SmaI_mm9_138852,chr15,76709954,248,1,NM_145916,Zfp7,76709706,76722824,+,-12870,NM_145916,Zfp7,76709706,76722824,+,N,N,N,N,29,CpG_End,CpG: 22,chr15,76709649,76709925,61.7,0.87,0,0.32,0,0.33,0,0,0.42,0.13,0.31,0.17,0.14,0.43,0.108333333,0.266666667,0.158333334,0.105200054,0.977984037,1,1
SmaI_mm9_138857,chr15,76755645,233,1,NM_001168276,Zfp647,76755878,76740800,-,-14845,NM_001168276,Zfp647,76755878,76740800,-,Y,N,N,N,64,CpG_Start,CpG: 60,chr15,76755581,76756197,70.2,0.79,0,0.32,0.93,0.92,0.35,0,0,1.4,1.31,0.49,0,0.42,0.42,0.603333333,0.183333333,0.560850432,0.251152941,0,1
SmaI_mm9_138858,chr15,76756018,-140,1,NM_001168276,Zfp647,76755878,76740800,-,-15218,NM_001168276,Zfp647,76755878,76740800,-,Y,N,N,N,-179,CpG_End,CpG: 60,chr15,76755581,76756197,70.2,0.79,0,0,0,0,0,0,0.46,0.35,0.43,0,0,1.19,0,0.405,0.405,0.046194868,1.33540627,0,0
SmaI_mm9_138974,chr15,77864691,-63437,0,NM_018749,Eif3d,77801254,77789428,-,-40638,NM_007583,Cacng2,77949710,77824053,-,N,N,N,N,38707,CpG_End,CpG: 40,chr15,77825535,77825984,66.7,0.84,83.19,81.6,84.38,87.15,86.39,83.45,83.79,82.77,78.73,84.02,80.41,81.32,84.36,81.84,-2.52,0.06189265,1.208360922,0,0
SmaI_mm9_138975,chr15,77865028,-63774,0,NM_018749,Eif3d,77801254,77789428,-,-40975,NM_007583,Cacng2,77949710,77824053,-,N,N,N,N,39044,CpG_End,CpG: 40,chr15,77825535,77825984,66.7,0.84,92.64,94.02,92.9,93.81,94.21,90.62,88.04,93.44,91.43,91.17,89.99,90.59,93.03333333,90.77666667,-2.25666666,0.032364362,1.48993295,0,0
SmaI_mm9_138979,chr15,77912638,37072,0,NM_007583,Cacng2,77949710,77824053,-,77255,NM_025931,Rabl4,78004538,77989893,-,N,N,N,N,-37390,CpG_Start,CpG: 61,chr15,77950028,77950615,70.4,0.84,55.29,45.25,52.24,49.25,55.4,46.55,35.72,35.51,37.58,41.56,35.52,41.9,50.66333333,37.965,-12.69833333,0.000156232,3.806230008,0,1
SmaI_mm9_13899,chr2,34609479,1273,0,NM_025709,Gapvd1,34610752,34532502,-,-22570,NM_022310,Hspa5,34627610,34632049,+,Y,N,N,N,105,CpG_Start,CpG: 73,chr2,34609374,34610068,56.5,1.33,0,0,0,0,0,0,0.44,0.73,0.98,0.4,0.75,1.14,0,0.74,0.74,9.77E-05,4.010154781,0,1
SmaI_mm9_138991,chr15,77999904,4634,0,NM_025931,Rabl4,78004538,77989893,-,-10011,NM_025931,Rabl4,78004538,77989893,-,N,N,N,N,-4804,CpG_Start,CpG: 16,chr15,78004708,78004931,60.3,0.79,94.09,98.57,97.06,97.37,97.62,96.69,98.07,95.14,92.05,95.75,92.72,90.4,96.9,94.02166667,-2.87833333,0.051429251,1.288789801,0,1
SmaI_mm9_138993,chr15,78000310,4228,0,NM_025931,Rabl4,78004538,77989893,-,-10417,NM_025931,Rabl4,78004538,77989893,-,N,N,N,N,-4398,CpG_Start,CpG: 16,chr15,78004708,78004931,60.3,0.79,87.63,89.4,89,89.99,93.36,88.02,73.86,76.98,76.84,82.46,67.24,74.63,89.56666667,75.335,-14.23166667,7.13E-05,4.146789274,0,1
SmaI_mm9_13900,chr2,34609692,1060,0,NM_025709,Gapvd1,34610752,34532502,-,-22357,NM_022310,Hspa5,34627610,34632049,+,Y,GC_rich,Low_complexity,Low_complexity,318,CpG_Start,CpG: 73,chr2,34609374,34610068,56.5,1.33,0,0,0,0,0.63,0,0.56,0.14,0.76,0,0.56,0.78,0.105,0.466666667,0.361666667,0.058037626,1.23629036,0,1
SmaI_mm9_139015,chr15,78240185,2651,0,NM_138670,Mpst,78237534,78244438,+,-4253,NM_001162493,Mpst,78237142,78244438,+,N,N,N,N,-320,CpG_Start,CpG: 64,chr15,78240505,78241113,64.5,1.02,21.95,23.37,29.56,31.78,21.19,24.07,47.97,49.64,39.7,40.54,54.88,66.79,25.32,49.92,24.6,0.000259844,3.585287307,1,1
SmaI_mm9_139022,chr15,78269656,10598,0,NM_001081367,Kctd17,78259058,78269733,+,-77,NM_001081367,Kctd17,78259058,78269733,+,N,N,N,N,2103,CpG_End,CpG: 25,chr15,78267244,78267553,72.3,0.62,22.89,24.89,22.86,29.88,22.49,19.76,35.04,45.79,44.74,35.38,45.72,49.4,23.795,42.67833333,18.88333333,5.32E-05,4.273682835,0,1
SmaI_mm9_139023,chr15,78269940,10882,0,NM_001081367,Kctd17,78259058,78269733,+,157,NM_027902,Tmprss6,78299064,78270097,-,N,N,N,N,2387,CpG_End,CpG: 25,chr15,78267244,78267553,72.3,0.62,55.44,66.35,69.2,76.69,67.44,60.79,61.38,68.17,69.48,65.68,63.57,64.99,65.985,65.545,-0.44,0.893727838,0.048794714,0,0
SmaI_mm9_139069,chr15,78549075,-532,1,NM_183141,Elfn2,78548543,78500437,-,37238,NM_008595,Mfng,78603875,78586313,-,Y,N,N,N,39,CpG_Start,CpG: 29,chr15,78549036,78549308,73.6,0.79,1.05,0.74,0,0.84,0,0.37,1.17,1.44,1.86,0.87,1.15,0.98,0.5,1.245,0.745,0.009623653,2.016660045,0,0
SmaI_mm9_139070,chr15,78549318,-775,1,NM_183141,Elfn2,78548543,78500437,-,36995,NM_008595,Mfng,78603875,78586313,-,N,GC_rich,Low_complexity,Low_complexity,10,CpG_End,CpG: 29,chr15,78549036,78549308,73.6,0.79,0.48,1.1,2.59,1.75,0.73,1.16,2.25,1.67,1.94,1.3,2.03,2.5,1.301666667,1.948333333,0.646666666,0.100170703,0.999259278,1,0
SmaI_mm9_139071,chr15,78549442,-899,1,NM_183141,Elfn2,78548543,78500437,-,36871,NM_008595,Mfng,78603875,78586313,-,N,N,N,N,134,CpG_End,CpG: 29,chr15,78549036,78549308,73.6,0.79,4.78,2.2,2.36,2.04,2.18,4.17,6.93,3.3,4.84,3.79,3.43,5.85,2.955,4.69,1.735,0.048415877,1.315012197,1,0
SmaI_mm9_139072,chr15,78549732,-1189,0,NM_183141,Elfn2,78548543,78500437,-,36581,NM_008595,Mfng,78603875,78586313,-,N,N,N,N,424,CpG_End,CpG: 29,chr15,78549036,78549308,73.6,0.79,14.79,14.13,15.34,16.45,19.33,16.72,6.47,8.37,8.36,16.82,8.99,4.19,16.12666667,8.866666667,-7.260000003,0.003387168,2.470163262,1,0
SmaI_mm9_139085,chr15,78617994,-14119,0,NM_008595,Mfng,78603875,78586313,-,-12428,NM_130859,Card10,78633472,78605566,-,N,N,N,N,-11532,CpG_Start,CpG: 19,chr15,78629526,78629804,67,0.63,19.17,21.87,26.99,28.78,23.08,23.67,46.44,37.29,33.22,28.51,49.88,56.72,23.92666667,42.01,18.08333333,0.002893519,2.538573662,0,0
SmaI_mm9_139086,chr15,78618257,-14382,0,NM_008595,Mfng,78603875,78586313,-,-12691,NM_130859,Card10,78633472,78605566,-,N,N,N,N,-11269,CpG_Start,CpG: 19,chr15,78629526,78629804,67,0.63,40.73,29.85,42.26,36.67,32.17,32.23,45.78,42.25,34.75,33.08,51.09,55.59,35.65166667,43.75666667,8.105,0.080990701,1.091564842,0,0
SmaI_mm9_139106,chr15,78701807,-5813,0,NM_145929,Gga1,78707620,78725014,+,20475,NM_027219,Cdc42ep1,78673077,78681332,+,N,N,N,N,-5685,CpG_Start,CpG: 83,chr15,78707492,78708295,60.6,1.13,NA,92.92,92.61,92.4,NA,92.11,75.05,89.94,88.14,89.24,77.38,81.54,92.51,83.54833333,-8.96166667,0.02639851,1.578420585,0,0
SmaI_mm9_139107,chr15,78702003,-5617,0,NM_145929,Gga1,78707620,78725014,+,20671,NM_027219,Cdc42ep1,78673077,78681332,+,N,N,N,N,-5489,CpG_Start,CpG: 83,chr15,78707492,78708295,60.6,1.13,NA,81.07,80.16,78.74,NA,80.8,64.76,71.09,71.89,73.44,59.35,63.8,80.1925,67.38833333,-12.80416667,0.002110765,2.675560116,0,0
SmaI_mm9_139152,chr15,78858102,-540,1,NM_008197,H1f0,78858642,78860930,+,-2828,NM_008197,H1f0,78858642,78860930,+,N,N,N,N,-221,CpG_Start,CpG: 97,chr15,78858323,78859291,68.8,0.85,1.73,2.55,0.87,3.38,0.97,3.16,11.45,6.76,5.09,3.42,8.07,11.58,2.11,7.728333333,5.618333333,0.002796959,2.5533139,1,0
SmaI_mm9_139153,chr15,78858539,-103,1,NM_008197,H1f0,78858642,78860930,+,-2391,NM_008197,H1f0,78858642,78860930,+,Y,N,N,N,216,CpG_Start,CpG: 97,chr15,78858323,78859291,68.8,0.85,0,0,0,0,0.26,0,0,0,0,0,0.12,0,0.043333333,0.02,-0.023333333,0.635456357,0.196914271,0,0
SmaI_mm9_139155,chr15,78860876,-428,1,NM_001161712,Gcat,78861304,78872961,+,-54,NM_008197,H1f0,78858642,78860930,+,N,N,N,N,-99,CpG_Start,CpG: 49,chr15,78860975,78861546,63.1,0.87,0,0,0.15,0,0,0.12,0,0,0.11,0,0.26,0.11,0.045,0.08,0.035,0.508457725,0.29374515,1,0
SmaI_mm9_139156,chr15,78861176,-128,1,NM_001161712,Gcat,78861304,78872961,+,246,NM_008197,H1f0,78858642,78860930,+,Y,N,N,N,201,CpG_Start,CpG: 49,chr15,78860975,78861546,63.1,0.87,0,0,0,0,0,0,0,0,0,0.24,0,0.12,0,0.06,0.06,0.173948379,0.759579614,0,0
SmaI_mm9_139162,chr15,78893070,219,1,NM_144849,Ankrd54,78893289,78883524,-,-9546,NM_144849,Ankrd54,78893289,78883524,-,Y,N,N,N,243,CpG_Start,CpG: 75,chr15,78892827,78893402,70.8,1.05,0,0,0.81,0,0,0,0,0,0,0,0,0,0.135,0,-0.135,0.340893132,0.467381748,0,1
SmaI_mm9_139167,chr15,78906039,386,1,NM_145139,Eif3l,78905653,78924830,+,-18791,NM_145139,Eif3l,78905653,78924830,+,N,N,N,N,115,CpG_End,CpG: 42,chr15,78905566,78905924,69.1,0.98,0.62,0,0,0.51,0,0,0.83,0.57,0.44,0.41,0.42,0.66,0.188333333,0.555,0.366666667,0.023994994,1.619879354,1,1
SmaI_mm9_139168,chr15,78906227,574,0,NM_145139,Eif3l,78905653,78924830,+,-18603,NM_145139,Eif3l,78905653,78924830,+,N,N,N,N,303,CpG_End,CpG: 42,chr15,78905566,78905924,69.1,0.98,NA,3.14,6.42,5.65,NA,2.71,5.12,4.69,3.34,4.39,5.74,5.38,4.48,4.776666667,0.296666667,0.734430756,0.134049144,1,1
SmaI_mm9_139170,chr15,78939421,8,1,NM_177461,Micall1,78939413,78967331,+,14591,NM_145139,Eif3l,78905653,78924830,+,Y,GC_rich,Low_complexity,Low_complexity,176,CpG_Start,CpG: 86,chr15,78939245,78940091,62.8,1.03,0,0,0,0,0,0,NA,0,0,1.16,1.15,0,0,0.462,0.462,0.103892781,0.983414628,0,1
SmaI_mm9_139171,chr15,78939870,457,1,NM_177461,Micall1,78939413,78967331,+,15040,NM_145139,Eif3l,78905653,78924830,+,Y,N,N,N,-221,CpG_End,CpG: 86,chr15,78939245,78940091,62.8,1.03,0,0,0,0,0,0,0,0,0.32,0,0.32,0.28,0,0.153333333,0.153333333,0.050040466,1.300678655,0,1
SmaI_mm9_139172,chr15,78940230,817,0,NM_177461,Micall1,78939413,78967331,+,15400,NM_145139,Eif3l,78905653,78924830,+,N,N,N,N,139,CpG_End,CpG: 86,chr15,78939245,78940091,62.8,1.03,0,0.68,0.43,0.33,0.74,0,0,0.34,0,0,0,0,0.363333333,0.056666667,-0.306666666,0.056677839,1.246586717,1,1
SmaI_mm9_139183,chr15,78971829,32,1,NM_027231,Polr2f,78971797,78982197,+,4498,NM_177461,Micall1,78939413,78967331,+,Y,N,N,N,-73,CpG_End,CpG: 58,chr15,78971274,78971902,63,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SmaI_mm9_139184,chr15,78972255,458,1,NM_027231,Polr2f,78971797,78982197,+,4924,NM_177461,Micall1,78939413,78967331,+,N,B1F,SINE,Alu,353,CpG_End,CpG: 58,chr15,78971274,78971902,63,0.93,0,0,0,0,0,0,0,0.79,0,3.44,1.21,0,0,0.906666667,0.906666667,0.128657669,0.890564321,1,1
SmaI_mm9_13920,chr2,34769670,-174,1,NM_028716,Phf19,34769496,34749275,-,-20395,NM_028716,Phf19,34769496,34749275,-,N,GC_rich,Low_complexity,Low_complexity,111,CpG_End,CpG: 29,chr2,34769284,34769559,69.6,0.87,0,0,0,0,NA,0.76,0,0.24,0,0,0,0,0.152,0.04,-0.112,0.457130962,0.339959362,1,0
SmaI_mm9_139212,chr15,79117175,-1236,0,NM_177580,Baiap2l2,79115939,79088625,-,-517,NM_016915,Pla2g6,79158598,79116658,-,N,N,N,N,16105,CpG_End,CpG: 20,chr15,79100859,79101070,67.5,0.83,44.47,52.6,52.86,59.29,56.94,54.17,85.59,84.99,87.31,65.18,83.43,85.33,53.38833333,81.97166667,28.58333334,2.97E-05,4.526864988,0,0
SmaI_mm9_139213,chr15,79117577,-1638,0,NM_177580,Baiap2l2,79115939,79088625,-,-919,NM_016915,Pla2g6,79158598,79116658,-,N,N,N,N,16507,CpG_End,CpG: 20,chr15,79100859,79101070,67.5,0.83,94.83,96.33,96.16,96.68,96.86,97.31,99.46,98.33,97.62,97,93.08,98.22,96.36166667,97.285,0.92333333,0.363446728,0.439559237,0,0
SmaI_mm9_13924,chr2,34838311,-21019,0,NM_009421,Traf1,34817292,34798778,-,540,NM_010406,Hc,34916961,34838851,-,N,N,N,N,68752,CpG_End,CpG: 29,chr2,34769284,34769559,69.6,0.87,46.19,44.73,44.23,52.12,43.58,44.8,57.37,52.68,55.9,50.04,56.24,59.28,45.94166667,55.25166667,9.31,0.000564183,3.248580004,0,0
SmaI_mm9_139243,chr15,79301472,-28985,0,NM_013767,Csnk1e,79272487,79248282,-,12672,NM_008427,Kcnj4,79335671,79314144,-,N,N,N,N,-14283,CpG_Start,CpG: 36,chr15,79315755,79316225,60.9,0.83,15.15,13.88,15.31,17.16,13.43,16.82,19.3,16.54,18.05,12.56,19.32,19.71,15.29166667,17.58,2.28833333,0.101575258,0.993212066,0,0
SmaI_mm9_139244,chr15,79301725,-29238,0,NM_013767,Csnk1e,79272487,79248282,-,12419,NM_008427,Kcnj4,79335671,79314144,-,N,N,N,N,-14030,CpG_Start,CpG: 36,chr15,79315755,79316225,60.9,0.83,15.85,15.17,20.76,22.01,14.42,14.24,29.29,24.74,23.79,20.55,31.42,32.83,17.075,27.10333333,10.02833333,0.001931414,2.714124625,0,0
SmaI_mm9_13925,chr2,34838569,-21277,0,NM_009421,Traf1,34817292,34798778,-,282,NM_010406,Hc,34916961,34838851,-,N,N,N,N,69010,CpG_End,CpG: 29,chr2,34769284,34769559,69.6,0.87,5.64,10.12,7.04,13.47,10.02,5.42,21.22,15.74,14.96,10.54,20.29,23.08,8.618333333,17.63833333,9.019999997,0.002932428,2.532772642,0,0
SmaI_mm9_139250,chr15,79329270,6401,0,NM_008427,Kcnj4,79335671,79314144,-,-15126,NM_008427,Kcnj4,79335671,79314144,-,N,N,N,N,-6309,CpG_Start,CpG: 97,chr15,79335579,79336575,61.2,1.04,70.99,67.96,65.71,78.81,80.67,75.36,68.44,68.83,70.71,74.1,61.5,66.74,73.25,68.38666667,-4.86333333,0.135245901,0.868875889,0,1
SmaI_mm9_139251,chr15,79329563,6108,0,NM_008427,Kcnj4,79335671,79314144,-,-15419,NM_008427,Kcnj4,79335671,79314144,-,N,N,N,N,-6016,CpG_Start,CpG: 97,chr15,79335579,79336575,61.2,1.04,29.25,33.74,32.38,40.38,37.81,28.1,32.49,25.78,28.1,34.04,26.86,28.86,33.61,29.355,-4.255,0.101459861,0.993705737,0,1
SmaI_mm9_139252,chr15,79331437,4234,0,NM_008427,Kcnj4,79335671,79314144,-,-17293,NM_008427,Kcnj4,79335671,79314144,-,N,N,N,N,-4142,CpG_Start,CpG: 97,chr15,79335579,79336575,61.2,1.04,75.44,73.72,79.11,75.44,64.63,66.41,60.83,63.46,55.93,67.47,53.72,55.27,72.45833333,59.44666667,-13.01166666,0.002246915,2.648413356,0,1
SmaI_mm9_139253,chr15,79331670,4001,0,NM_008427,Kcnj4,79335671,79314144,-,-17526,NM_008427,Kcnj4,79335671,79314144,-,N,MIRb,SINE,MIR,-3909,CpG_Start,CpG: 97,chr15,79335579,79336575,61.2,1.04,86.53,90.27,95.51,85.59,NA,85.93,84.72,81.48,82.96,87.69,88.52,81.92,88.766,84.54833333,-4.21766667,0.08360566,1.07776432,0,1
SmaI_mm9_139255,chr15,79335629,42,1,NM_008427,Kcnj4,79335671,79314144,-,-21485,NM_008427,Kcnj4,79335671,79314144,-,Y,N,N,N,50,CpG_Start,CpG: 97,chr15,79335579,79336575,61.2,1.04,2.18,3.29,NA,3.53,NA,3.04,3.68,6.18,5.77,4.52,6.68,4.3,3.01,5.188333333,2.178333333,0.010012685,1.999449447,0,1
SmaI_mm9_139256,chr15,79335856,-185,1,NM_008427,Kcnj4,79335671,79314144,-,-21712,NM_008427,Kcnj4,79335671,79314144,-,Y,N,N,N,277,CpG_Start,CpG: 97,chr15,79335579,79336575,61.2,1.04,0,0,NA,1.45,NA,1.16,1.32,1.27,0.8,1.04,2.11,2.76,0.6525,1.55,0.8975,0.100131645,0.999428649,0,0
SmaI_mm9_139257,chr15,79335878,-207,1,NM_008427,Kcnj4,79335671,79314144,-,-21734,NM_008427,Kcnj4,79335671,79314144,-,Y,N,N,N,299,CpG_Start,CpG: 97,chr15,79335579,79336575,61.2,1.04,0,0,0.63,0.41,0,0,1.83,0.33,2.17,1.04,1.54,1.29,0.173333333,1.366666667,1.193333334,0.00193159,2.714085052,0,0
SmaI_mm9_139258,chr15,79336085,-414,1,NM_008427,Kcnj4,79335671,79314144,-,-21941,NM_008427,Kcnj4,79335671,79314144,-,Y,(CCCCG)n,Simple_repeat,Simple_repeat,-490,CpG_End,CpG: 97,chr15,79335579,79336575,61.2,1.04,0,0.38,0,0,0.59,0,0.26,0.75,1.04,0.31,0.14,0.71,0.161666667,0.535,0.373333333,0.062271995,1.205707221,0,0
SmaI_mm9_139259,chr15,79336209,-538,1,NM_008427,Kcnj4,79335671,79314144,-,21917,NM_199080,Ddx17,79377171,79358126,-,Y,N,N,N,-366,CpG_End,CpG: 97,chr15,79335579,79336575,61.2,1.04,0,1.2,0,0,0,0.97,0.47,0.33,0.19,0.32,0.44,0.34,0.361666667,0.348333333,-0.013333334,0.955722383,0.019668243,0,0
SmaI_mm9_13926,chr2,34838760,-21468,0,NM_009421,Traf1,34817292,34798778,-,91,NM_010406,Hc,34916961,34838851,-,N,N,N,N,69201,CpG_End,CpG: 29,chr2,34769284,34769559,69.6,0.87,7.14,4.11,8.49,6.14,2.44,1.71,13.26,10.19,8.11,8.96,13.66,15.46,5.005,11.60666667,6.60166667,0.002281532,2.641773436,0,0
SmaI_mm9_139260,chr15,79336410,-739,1,NM_008427,Kcnj4,79335671,79314144,-,21716,NM_199080,Ddx17,79377171,79358126,-,Y,N,N,N,-165,CpG_End,CpG: 97,chr15,79335579,79336575,61.2,1.04,0,1.41,NA,0.53,NA,0,1.71,1.11,0.66,1.46,1.9,0.59,0.485,1.238333333,0.753333333,0.08439547,1.073680864,0,0
SmaI_mm9_139274,chr15,79489375,11,1,NM_029407,4933432B09Rik,79489386,79440006,-,-8715,NM_028634,Cby1,79489657,79498090,+,Y,N,N,N,289,CpG_Start,CpG: 61,chr15,79489086,79489850,61.8,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SmaI_mm9_139275,chr15,79489780,123,1,NM_028634,Cby1,79489657,79498090,+,-8310,NM_028634,Cby1,79489657,79498090,+,Y,N,N,N,-70,CpG_End,CpG: 61,chr15,79489086,79489850,61.8,0.84,0,0,0,0,0,0,1.71,0.43,1.11,0.52,0,1.42,0,0.865,0.865,0.008872553,2.051951398,0,1
SmaI_mm9_139279,chr15,79518148,154,1,NM_028792,Josd1,79518302,79504680,-,-13468,NM_028792,Josd1,79518302,79504680,-,Y,N,N,N,387,CpG_Start,CpG: 112,chr15,79517761,79518650,71.2,0.99,0,0,0,0.15,0,0,0.32,0,0.33,0.72,0.3,0,0.025,0.278333333,0.253333333,0.046568807,1.331904888,0,1
SmaI_mm9_139280,chr15,79518558,-256,1,NM_028792,Josd1,79518302,79504680,-,-13878,NM_028792,Josd1,79518302,79504680,-,Y,N,N,N,-92,CpG_End,CpG: 112,chr15,79517761,79518650,71.2,0.99,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.043333333,0.043333333,0.340893132,0.467381748,0,0
SmaI_mm9_139284,chr15,79560416,12544,0,NM_194342,Sun2,79572960,79554500,-,-5916,NM_194342,Sun2,79572960,79554500,-,N,N,N,N,-12154,CpG_Start,CpG: 92,chr15,79572570,79573310,65,1.19,88.23,90.62,88.46,89.83,91.34,87.43,77.19,86.97,84.37,81.96,78.92,80.62,89.31833333,81.67166667,-7.64666666,0.000709835,3.148842591,0,1
SmaI_mm9_139285,chr15,79560753,12207,0,NM_194342,Sun2,79572960,79554500,-,-6253,NM_194342,Sun2,79572960,79554500,-,N,N,N,N,-11817,CpG_Start,CpG: 92,chr15,79572570,79573310,65,1.19,94.78,95.24,91.85,94.45,97.55,93.2,92.22,95.6,91.65,93.79,93.71,94.57,94.51166667,93.59,-0.92166667,0.373288252,0.427955678,0,1
SmaI_mm9_139286,chr15,79567847,5113,0,NM_194342,Sun2,79572960,79554500,-,-13347,NM_194342,Sun2,79572960,79554500,-,N,N,N,N,-4723,CpG_Start,CpG: 92,chr15,79572570,79573310,65,1.19,95.15,95.26,96.23,94.25,94.77,96.53,95.94,96.77,95.62,95.56,93.41,95.9,95.365,95.53333333,0.16833333,0.777717935,0.109177886,0,1
SmaI_mm9_139287,chr15,79568219,4741,0,NM_194342,Sun2,79572960,79554500,-,-13719,NM_194342,Sun2,79572960,79554500,-,N,ID4_,SINE,ID,-4351,CpG_Start,CpG: 92,chr15,79572570,79573310,65,1.19,92.6,94.98,93.52,91.66,94.02,94,89.69,93.59,94.05,91.47,92.63,90.99,93.46333333,92.07,-1.39333333,0.123866346,0.907046674,0,1
