ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp,SPFC1M1,SPFC1M2,SPFC2M1,SPFC2M2,SPFC3M1,SPFC3M2,AvgWT,SpfKoAomAnC1M1,SpfKoAomAnC1M3,SpfKoAomAnC2M1,SpfKoAomAnC2M2,SpfKoAomAnC3M1,SpfKoAomAnC3M2,AvgKO,KO.WT,ttest2,pttest2,cgi.shore,in.gene
SmaI_mm9_109312,chr11,95198831,499,1,NM_172543,Fam117a,95198332,95243185,+,-44354,NM_172543,Fam117a,95198332,95243185,+,Y,N,N,N,-95,CpG_End,CpG: 61,chr11,95198274,95198926,67.8,0.88,0.27,0,0,0,0.6,0,0.145,0,0.18,0,0,0.3,0,0.08,-0.065,0.581556743,0.235407904,0,1
SmaI_mm9_109388,chr11,95866084,1174,0,NM_009951,Igf2bp1,95867258,95818478,-,-26058,NM_008119,Gip,95885859,95892142,+,Y,GC_rich,Low_complexity,Low_complexity,199,CpG_Start,CpG: 265,chr11,95865885,95869132,62.3,0.85,0.95,0.66,1.55,2.41,1.02,1.05,1.273333333,1.65,0.92,1.05,0.36,0.72,0.97,0.945,-0.328333333,0.313049043,0.504387619,0,1
SmaI_mm9_109389,chr11,95866345,913,0,NM_009951,Igf2bp1,95867258,95818478,-,-25797,NM_008119,Gip,95885859,95892142,+,Y,N,N,N,460,CpG_Start,CpG: 265,chr11,95865885,95869132,62.3,0.85,1.12,0.63,2.15,1.61,2.03,1.19,1.455,2.12,1.88,1.41,1.85,1.77,1.78,1.801666667,0.346666667,0.205422646,0.687351681,0,1
SmaI_mm9_109390,chr11,95866653,605,0,NM_009951,Igf2bp1,95867258,95818478,-,-25489,NM_008119,Gip,95885859,95892142,+,Y,N,N,N,768,CpG_Start,CpG: 265,chr11,95865885,95869132,62.3,0.85,0.74,0.85,2.14,1.05,1.51,0.57,1.143333333,1.18,0.88,1.34,1.55,1,1.78,1.288333333,0.145,0.61102261,0.213942719,0,1
SmaI_mm9_109402,chr11,95936404,541,0,NM_001161419,Atp5g1,95936945,95934107,-,-2114,NM_001112664,Gm10039,95936963,95934290,-,N,N,N,N,-705,CpG_Start,CpG: 21,chr11,95937109,95937358,55.2,1.11,0,0.29,0,0,0,0,0.048333333,0,0.11,0,0.13,0,0.15,0.065,0.016666667,0.774569016,0.11093988,1,1
SmaI_mm9_109403,chr11,95936641,304,1,NM_001161419,Atp5g1,95936945,95934107,-,-2351,NM_001112664,Gm10039,95936963,95934290,-,N,N,N,N,-468,CpG_Start,CpG: 21,chr11,95937109,95937358,55.2,1.11,0,0,0,0,0,0,0,0.14,0,0.07,0.17,0.27,0.19,0.14,0.14,0.004667604,2.330906039,1,1
SmaI_mm9_109418,chr11,96055174,-501,1,NM_008267,Hoxb13,96055675,96057913,+,-2739,NM_008267,Hoxb13,96055675,96057913,+,N,N,N,N,-9404,CpG_Start,CpG: 35,chr11,96064578,96065034,59.3,0.87,1.15,1.37,1.56,1.3,1.07,1.68,1.355,0.97,1.37,0.89,1.32,1.43,1.79,1.295,-0.06,0.723141889,0.140776481,0,0
SmaI_mm9_109419,chr11,96055587,-88,1,NM_008267,Hoxb13,96055675,96057913,+,-2326,NM_008267,Hoxb13,96055675,96057913,+,N,N,N,N,-8991,CpG_Start,CpG: 35,chr11,96064578,96065034,59.3,0.87,0.55,0.44,0.27,0,0.17,0.12,0.258333333,0.56,0.53,0,0.39,0.44,0.25,0.361666667,0.103333333,0.40817698,0.389151492,0,0
SmaI_mm9_109421,chr11,96064963,9288,0,NM_008267,Hoxb13,96055675,96057913,+,7050,NM_008267,Hoxb13,96055675,96057913,+,Y,N,N,N,-71,CpG_End,CpG: 35,chr11,96064578,96065034,59.3,0.87,2.4,0,1.36,0,0.52,0,0.713333333,1.06,1.59,1.25,1.47,0.55,0.89,1.135,0.421666667,0.350749002,0.455003556,0,0
SmaI_mm9_109422,chr11,96065192,9517,0,NM_008267,Hoxb13,96055675,96057913,+,7279,NM_008267,Hoxb13,96055675,96057913,+,N,N,N,N,158,CpG_End,CpG: 35,chr11,96064578,96065034,59.3,0.87,3.64,1.44,3.69,2.72,4.85,2.66,3.166666667,2.68,3.42,2.53,3.01,3.02,2.13,2.798333333,-0.368333333,0.486136596,0.313241684,1,0
SmaI_mm9_109433,chr11,96133182,538,0,NM_008270,Hoxb9,96132644,96137907,+,-4725,NM_008270,Hoxb9,96132644,96137907,+,Y,GC_rich,Low_complexity,Low_complexity,812,CpG_Start,CpG: 136,chr11,96132370,96134109,62.7,0.8,0,0,0.5,0,0,0,0.083333333,0.28,0.11,0.13,0,0.31,0,0.138333333,0.055,0.592571259,0.227259417,0,1
SmaI_mm9_109434,chr11,96133431,787,0,NM_008270,Hoxb9,96132644,96137907,+,-4476,NM_008270,Hoxb9,96132644,96137907,+,Y,N,N,N,-678,CpG_End,CpG: 136,chr11,96132370,96134109,62.7,0.8,0.2,0.22,0.22,0,0,0,0.106666667,0.09,0.21,0.13,0.37,0.72,0.14,0.276666667,0.17,0.14827731,0.828925302,0,1
SmaI_mm9_109435,chr11,96133979,1335,0,NM_008270,Hoxb9,96132644,96137907,+,-3928,NM_008270,Hoxb9,96132644,96137907,+,Y,N,N,N,-130,CpG_End,CpG: 136,chr11,96132370,96134109,62.7,0.8,0,0,0.61,0,0,0.31,0.153333333,0,0.14,0.05,0,0.06,0,0.041666667,-0.111666667,0.320529843,0.49413153,0,1
SmaI_mm9_109436,chr11,96134182,1538,0,NM_008270,Hoxb9,96132644,96137907,+,-3725,NM_008270,Hoxb9,96132644,96137907,+,N,N,N,N,73,CpG_End,CpG: 136,chr11,96132370,96134109,62.7,0.8,0,0.32,0,0,0.53,0.74,0.265,0.47,0.58,0.45,0.83,0.24,0.61,0.53,0.265,0.114005419,0.943074506,1,1
SmaI_mm9_109448,chr11,96181726,1673,0,NM_010459,Hoxb4,96180053,96182944,+,-1218,NM_010459,Hoxb4,96180053,96182944,+,N,N,N,N,19,CpG_End,CpG: 32,chr11,96181357,96181707,67,0.81,6.5,3.72,10.29,4.04,7.22,3.04,5.801666667,10.43,16.47,7.47,23.26,8.23,7.58,12.24,6.438333333,0.046396924,1.333510809,1,1
SmaI_mm9_109449,chr11,96182075,2022,0,NM_010459,Hoxb4,96180053,96182944,+,-869,NM_010459,Hoxb4,96180053,96182944,+,N,N,N,N,368,CpG_End,CpG: 32,chr11,96181357,96181707,67,0.81,31.86,15.7,48.76,23.23,29.75,16.67,27.66166667,31.27,37.42,16.83,56.27,18.71,17.95,29.74166667,2.08,0.801304373,0.096202487,1,1
SmaI_mm9_109499,chr11,96711434,244,1,NM_019877,Copz2,96711190,96722516,+,-345,NR_029562,Mir152,96711707,96711779,+,Y,N,N,N,233,CpG_Start,CpG: 42,chr11,96711201,96711739,66.8,0.73,0,0,0,0,0,0,0,0.15,0.11,0,0.2,0.18,0.1,0.123333333,0.123333333,0.001796854,2.745487251,0,1
SmaI_mm9_109500,chr11,96711709,2,1,NR_029562,Mir152,96711707,96711779,+,-70,NR_029562,Mir152,96711707,96711779,+,Y,N,N,N,-30,CpG_End,CpG: 42,chr11,96711201,96711739,66.8,0.73,2.18,3.28,2.69,6.27,4.21,4.35,3.83,7.11,3.77,3.53,2.62,3.82,6.48,4.555,0.725,0.461402818,0.335919757,0,1
SmaI_mm9_10952,chr1,191552074,-73,1,NM_008976,Ptpn14,191552147,191700572,+,-87581,NM_001081363,Cenpf,191511965,191464493,-,Y,N,N,N,268,CpG_Start,CpG: 103,chr1,191551806,191552712,72.8,0.87,0.28,0.25,0,0,0.98,0.26,0.295,0.92,1.16,0.13,1.21,0.77,0.45,0.773333333,0.478333333,0.059997708,1.221865337,0,0
SmaI_mm9_109520,chr11,96833809,5193,0,NM_030220,Sp2,96839002,96814652,-,7435,NR_003293,D030028A08Rik,96805460,96826374,+,N,ID_B1,SINE,B4,-4733,CpG_Start,CpG: 62,chr11,96838542,96839047,76.9,0.86,60.56,38.56,55.83,49.09,52.68,44.23,50.15833333,59.95,66.87,48.67,66.13,59.56,44.54,57.62,7.461666667,0.162840276,0.788238171,0,1
SmaI_mm9_109521,chr11,96834102,4900,0,NM_030220,Sp2,96839002,96814652,-,7728,NR_003293,D030028A08Rik,96805460,96826374,+,N,N,N,N,-4440,CpG_Start,CpG: 62,chr11,96838542,96839047,76.9,0.86,77.89,73.51,79.06,75.92,74.9,72.48,75.62666667,74.25,66.96,77.24,62.16,62.33,66.86,68.3,-7.326666667,0.02314657,1.635513357,0,1
SmaI_mm9_109522,chr11,96834498,4504,0,NM_030220,Sp2,96839002,96814652,-,8124,NR_003293,D030028A08Rik,96805460,96826374,+,N,N,N,N,-4044,CpG_Start,CpG: 62,chr11,96838542,96839047,76.9,0.86,50.51,49.91,68.94,54.11,56.46,50.71,55.10666667,49.66,36.05,48.83,50.91,33.88,47.2,44.42166667,-10.685,0.030412384,1.516949534,0,1
SmaI_mm9_109525,chr11,96848000,-8998,0,NM_030220,Sp2,96839002,96814652,-,21626,NR_003293,D030028A08Rik,96805460,96826374,+,N,N,N,N,8953,CpG_End,CpG: 62,chr11,96838542,96839047,76.9,0.86,25.7,24.22,15.59,20.11,28.66,23.79,23.01166667,16.18,15.51,18.66,14.84,17.88,11.12,15.69833333,-7.313333333,0.006966512,2.156984624,0,0
SmaI_mm9_109526,chr11,96848369,-9367,0,NM_030220,Sp2,96839002,96814652,-,21995,NR_003293,D030028A08Rik,96805460,96826374,+,N,N,N,N,9322,CpG_End,CpG: 62,chr11,96838542,96839047,76.9,0.86,48.57,50.59,51.67,55.45,57.42,46.15,51.64166667,55.38,51.43,55.19,53.39,45.79,45.74,51.15333333,-0.488333333,0.848405037,0.071396762,0,0
SmaI_mm9_10953,chr1,191552352,205,1,NM_008976,Ptpn14,191552147,191700572,+,-87859,NM_001081363,Cenpf,191511965,191464493,-,Y,N,N,N,-360,CpG_End,CpG: 103,chr1,191551806,191552712,72.8,0.87,0.27,0,0,0,0,0.52,0.131666667,0.79,0.65,0.06,0.68,0.16,0.48,0.47,0.338333333,0.048742573,1.312091545,0,1
SmaI_mm9_109581,chr11,97170720,-6310,0,NM_025927,Mrpl45,97177030,97191234,+,-20514,NM_025927,Mrpl45,97177030,97191234,+,N,N,N,N,-6191,CpG_Start,CpG: 40,chr11,97176911,97177207,69,1.16,2.4,0,1.08,0,1.83,0.98,1.048333333,0.66,0.32,0.55,0.58,0.61,0.11,0.471666667,-0.576666667,0.182770953,0.738092823,0,0
SmaI_mm9_109582,chr11,97170918,-6112,0,NM_025927,Mrpl45,97177030,97191234,+,-20316,NM_025927,Mrpl45,97177030,97191234,+,N,N,N,N,-5993,CpG_Start,CpG: 40,chr11,97176911,97177207,69,1.16,0.47,0,0.55,0,0,0,0.17,0.16,0.08,0.06,0,0.07,0,0.061666667,-0.108333333,0.350878876,0.454842777,0,0
SmaI_mm9_109587,chr11,97204643,8744,0,NM_001081220,Gpr179,97213387,97193423,-,-11220,NM_001081220,Gpr179,97213387,97193423,-,N,N,N,N,4195,CpG_End,CpG: 18,chr11,97200214,97200448,63.8,0.79,41.64,47,33.53,39.34,51.21,48.21,43.48833333,23.71,25.15,41.02,11.97,29.92,25.65,26.23666667,-17.25166667,0.004213121,2.37539608,0,1
SmaI_mm9_109588,chr11,97204995,8392,0,NM_001081220,Gpr179,97213387,97193423,-,-11572,NM_001081220,Gpr179,97213387,97193423,-,N,N,N,N,4547,CpG_End,CpG: 18,chr11,97200214,97200448,63.8,0.79,39.81,26.66,28.31,29.44,45.33,27.97,32.92,21.45,27.76,24.8,27.13,20.47,10.19,21.96666667,-10.95333333,0.023823516,1.62299414,0,1
SmaI_mm9_109607,chr11,97277173,-34301,0,NM_021493,Arhgap23,97311474,97363714,+,17317,NM_138657,Socs7,97223865,97259856,+,Y,N,N,N,-248,CpG_End,CpG: 66,chr11,97276686,97277421,71.1,0.71,0,0,0,0.92,NA,0,0.184,0.25,0.55,0.15,0.16,0.4,0.09,0.266666667,0.082666667,0.663977389,0.17784671,0,0
SmaI_mm9_109608,chr11,97277359,-34115,0,NM_021493,Arhgap23,97311474,97363714,+,17503,NM_138657,Socs7,97223865,97259856,+,Y,N,N,N,-62,CpG_End,CpG: 66,chr11,97276686,97277421,71.1,0.71,0,0.65,0,NA,NA,0,0.1625,0.12,0,0.38,0,0.47,0.09,0.176666667,0.014166667,0.933350221,0.029955365,0,0
SmaI_mm9_109614,chr11,97302455,-9019,0,NM_021493,Arhgap23,97311474,97363714,+,42599,NM_138657,Socs7,97223865,97259856,+,N,N,N,N,425,CpG_End,CpG: 64,chr11,97301360,97302030,62.7,0.99,12.16,3.9,13.38,9.68,7.38,3.79,8.381666667,19.88,16.13,10.15,23.19,15.3,13.4,16.34166667,7.96,0.01020147,1.991337231,1,0
SmaI_mm9_109615,chr11,97302666,-8808,0,NM_021493,Arhgap23,97311474,97363714,+,42810,NM_138657,Socs7,97223865,97259856,+,N,N,N,N,636,CpG_End,CpG: 64,chr11,97301360,97302030,62.7,0.99,19,27.71,29.44,33.55,30.06,26.49,27.70833333,34.5,23.96,35.58,26.88,33.82,31.76,31.08333333,3.375,0.249137451,0.603560983,1,0
SmaI_mm9_109616,chr11,97302949,-8525,0,NM_021493,Arhgap23,97311474,97363714,+,43093,NM_138657,Socs7,97223865,97259856,+,N,N,N,N,919,CpG_End,CpG: 64,chr11,97301360,97302030,62.7,0.99,3.94,2.09,3.74,3.6,6.48,2.46,3.718333333,6.47,4.17,4.9,4.95,6.26,3.37,5.02,1.301666667,0.133232544,0.875389679,1,0
SmaI_mm9_109633,chr11,97361457,49983,0,NM_021493,Arhgap23,97311474,97363714,+,-2257,NM_021493,Arhgap23,97311474,97363714,+,Y,N,N,N,5,CpG_Start,CpG: 103,chr11,97361452,97362293,68.1,1.06,57.08,41.37,62.29,53.53,57.71,46.8,53.13,52.04,62.46,35.01,61.45,49.41,35.65,49.33666667,-3.793333333,0.529574662,0.276072803,0,1
SmaI_mm9_109634,chr11,97361846,50372,0,NM_021493,Arhgap23,97311474,97363714,+,-1868,NM_021493,Arhgap23,97311474,97363714,+,Y,N,N,N,394,CpG_Start,CpG: 103,chr11,97361452,97362293,68.1,1.06,37.48,17.86,48.03,28.39,34.99,20.95,31.28333333,44.59,50.82,22.16,63.1,36.12,34.4,41.865,10.58166667,0.183304773,0.736826227,0,1
SmaI_mm9_109643,chr11,97407616,28824,0,NM_018873,Srcin1,97436440,97370654,-,-36962,NM_018873,Srcin1,97436440,97370654,-,N,N,N,N,-84,CpG_Start,CpG: 88,chr11,97407700,97408552,64.8,0.99,7.63,8.07,6.32,5.25,12.88,8.51,8.11,4.71,2.84,6.92,1.87,4.88,5.61,4.471666667,-3.638333333,0.019530393,1.709289019,1,1
SmaI_mm9_109644,chr11,97407852,28588,0,NM_018873,Srcin1,97436440,97370654,-,-37198,NM_018873,Srcin1,97436440,97370654,-,Y,N,N,N,152,CpG_Start,CpG: 88,chr11,97407700,97408552,64.8,0.99,0.47,1.29,0,0,0.61,0.79,0.526666667,0.88,0.6,1.05,0.48,0.79,1.66,0.91,0.383333333,0.177557807,0.750660229,0,1
SmaI_mm9_109646,chr11,97407961,28479,0,NM_018873,Srcin1,97436440,97370654,-,-37307,NM_018873,Srcin1,97436440,97370654,-,Y,N,N,N,261,CpG_Start,CpG: 88,chr11,97407700,97408552,64.8,0.99,0.36,1.09,1.79,2.18,1.58,2.19,1.531666667,1.06,0.66,0.71,2.79,0.5,1.18,1.15,-0.381666667,0.415097575,0.381849803,0,1
SmaI_mm9_109647,chr11,97408370,28070,0,NM_018873,Srcin1,97436440,97370654,-,-37716,NM_018873,Srcin1,97436440,97370654,-,Y,GC_rich,Low_complexity,Low_complexity,-182,CpG_End,CpG: 88,chr11,97407700,97408552,64.8,0.99,0,0.15,0,0.37,0,0,0.086666667,0.26,0.19,0.13,0.23,0,0,0.135,0.048333333,0.544942894,0.263649006,0,1
SmaI_mm9_109654,chr11,97428845,7595,0,NM_018873,Srcin1,97436440,97370654,-,-58191,NM_018873,Srcin1,97436440,97370654,-,N,N,N,N,-7504,CpG_Start,CpG: 45,chr11,97436349,97436769,51.8,1.61,5.98,7.97,5.29,6.31,6.88,4.54,6.161666667,3.92,3.21,4.08,5.49,3.94,3.77,4.068333333,-2.093333333,0.004808778,2.317965283,0,1
SmaI_mm9_109655,chr11,97429184,7256,0,NM_018873,Srcin1,97436440,97370654,-,-58530,NM_018873,Srcin1,97436440,97370654,-,N,N,N,N,-7165,CpG_Start,CpG: 45,chr11,97436349,97436769,51.8,1.61,10.28,7.61,15.06,9.16,12.91,7.86,10.48,9.24,6.89,6.05,9.21,6.27,3.65,6.885,-3.595,0.036121036,1.442239806,0,1
SmaI_mm9_10966,chr1,191610402,58255,0,NM_008976,Ptpn14,191552147,191700572,+,-90170,NM_008976,Ptpn14,191552147,191700572,+,N,N,N,N,57690,CpG_End,CpG: 103,chr1,191551806,191552712,72.8,0.87,54.26,67.35,69.39,61.6,73.05,57,63.775,71.51,60.28,69.03,68.37,66.49,72.45,68.02166667,4.246666667,0.252398176,0.597913789,0,1
SmaI_mm9_10967,chr1,191610641,58494,0,NM_008976,Ptpn14,191552147,191700572,+,-89931,NM_008976,Ptpn14,191552147,191700572,+,N,N,N,N,57929,CpG_End,CpG: 103,chr1,191551806,191552712,72.8,0.87,82.65,79.52,82.76,80.02,84.3,83.07,82.05333333,88.56,83.04,87.35,88.09,84.5,86.31,86.30833333,4.255,0.00446256,2.350415901,0,1
SmaI_mm9_109678,chr11,97521071,-3655,0,NM_139311,Mllt6,97524726,97546772,+,-25701,NM_139311,Mllt6,97524726,97546772,+,N,N,N,N,-282,CpG_Start,CpG: 65,chr11,97521353,97521867,67.8,1.11,1.24,1.06,0,0.32,1.19,0.46,0.711666667,0,0,0.49,0,0.92,0,0.235,-0.476666667,0.102324339,0.990021051,1,0
SmaI_mm9_109679,chr11,97521438,-3288,0,NM_139311,Mllt6,97524726,97546772,+,-25334,NM_139311,Mllt6,97524726,97546772,+,Y,N,N,N,85,CpG_Start,CpG: 65,chr11,97521353,97521867,67.8,1.11,0.3,0,0,0,0,0.22,0.086666667,0,0.19,0,0.21,0.16,0.17,0.121666667,0.035,0.618561759,0.208616933,0,0
SmaI_mm9_10968,chr1,191610979,58832,0,NM_008976,Ptpn14,191552147,191700572,+,-89593,NM_008976,Ptpn14,191552147,191700572,+,N,N,N,N,58267,CpG_End,CpG: 103,chr1,191551806,191552712,72.8,0.87,56.21,57.08,49.49,47.36,60.76,56.26,54.52666667,59.59,56.64,62.41,57.99,60.51,NA,59.428,4.901333333,0.076935412,1.113873717,0,1
SmaI_mm9_109681,chr11,97525046,320,1,NM_139311,Mllt6,97524726,97546772,+,-21726,NM_139311,Mllt6,97524726,97546772,+,N,GC_rich,Low_complexity,Low_complexity,3179,CpG_End,CpG: 65,chr11,97521353,97521867,67.8,1.11,0,0,0,0,0,0,0,0,0.14,0,0,0.26,0,0.066666667,0.066666667,0.168595754,0.773153367,0,1
SmaI_mm9_109682,chr11,97525312,586,0,NM_139311,Mllt6,97524726,97546772,+,-21460,NM_139311,Mllt6,97524726,97546772,+,N,N,N,N,3445,CpG_End,CpG: 65,chr11,97521353,97521867,67.8,1.11,0,0,0,0,0,0,0,0,0.14,0,0.12,0.25,0,0.085,0.085,0.071048356,1.148445968,0,1
SmaI_mm9_109691,chr11,97559908,790,0,NM_001163307,Pcgf2,97560698,97550137,-,-9771,NM_009545,Pcgf2,97561811,97550137,-,N,N,N,N,-304,CpG_Start,CpG: 152,chr11,97560212,97562030,60.8,0.9,0.19,0,1.25,1.38,0.3,0.36,0.58,2.08,1.43,1.12,0.92,1.58,1.19,1.386666667,0.806666667,0.019926875,1.700560814,1,1
SmaI_mm9_109692,chr11,97560165,533,0,NM_001163307,Pcgf2,97560698,97550137,-,-10028,NM_009545,Pcgf2,97561811,97550137,-,N,N,N,N,-47,CpG_Start,CpG: 152,chr11,97560212,97562030,60.8,0.9,0,0,0,0,0.3,0,0.05,0.27,0.08,0,0.25,0.23,0.34,0.195,0.145,0.072971239,1.136848282,1,1
SmaI_mm9_109704,chr11,97606227,-209,1,NM_054051,Pip4k2b,97606018,97576471,-,558,NM_026186,Cwc25,97627927,97606785,-,Y,N,N,N,-473,CpG_End,CpG: 105,chr11,97605478,97606700,63.5,0.85,0,0,0,0,0.26,0,0.043333333,0,0.08,0,0.09,0.09,0.12,0.063333333,0.02,0.686037307,0.163652266,0,0
SmaI_mm9_109705,chr11,97606485,-467,1,NM_054051,Pip4k2b,97606018,97576471,-,300,NM_026186,Cwc25,97627927,97606785,-,Y,N,N,N,-215,CpG_End,CpG: 105,chr11,97605478,97606700,63.5,0.85,0,0,0.17,0,0.22,0.34,0.121666667,0.04,0,0,0,0.32,0,0.06,-0.061666667,0.452247659,0.344623673,0,0
SmaI_mm9_109711,chr11,97643556,197,1,NM_022891,Rpl23,97643753,97638840,-,-602,NR_028078,Snora21,97643080,97642954,-,Y,N,N,N,-359,CpG_End,CpG: 74,chr11,97643091,97643915,63,0.91,0,0.19,0,0,0,0,0.031666667,0.06,0,0,0.1,0,0.09,0.041666667,0.01,0.793174231,0.100631404,0,1
SmaI_mm9_109712,chr11,97643788,-35,1,NM_022891,Rpl23,97643753,97638840,-,-834,NR_028078,Snora21,97643080,97642954,-,Y,N,N,N,-127,CpG_End,CpG: 74,chr11,97643091,97643915,63,0.91,0,0,0.24,0,0,0,0.04,0,0,0.09,0,0.39,0,0.08,0.04,0.606554858,0.217129914,0,0
SmaI_mm9_109759,chr11,97913845,931,0,NM_146028,Stac2,97914776,97897938,-,-15907,NM_146028,Stac2,97914776,97897938,-,Y,N,N,N,298,CpG_Start,CpG: 113,chr11,97913547,97914736,68.6,0.81,0,0,0.11,0.29,0,0.1,0.083333333,0.16,0.11,0.14,0.14,0,0.37,0.153333333,0.07,0.325117393,0.487959796,0,1
SmaI_mm9_109760,chr11,97914174,602,0,NM_146028,Stac2,97914776,97897938,-,-16236,NM_146028,Stac2,97914776,97897938,-,Y,N,N,N,-562,CpG_End,CpG: 113,chr11,97913547,97914736,68.6,0.81,0.28,0.08,0.73,1.03,0.12,0.59,0.471666667,0.36,0.5,0.38,0.32,0.75,0.6,0.485,0.013333333,0.938202813,0.027703269,0,1
SmaI_mm9_109761,chr11,97914540,236,1,NM_146028,Stac2,97914776,97897938,-,-16602,NM_146028,Stac2,97914776,97897938,-,Y,N,N,N,-196,CpG_End,CpG: 113,chr11,97913547,97914736,68.6,0.81,0.89,1.08,2.77,1.32,0.46,1.99,1.418333333,2.49,0.36,0.85,1.14,1.38,1.54,1.293333333,-0.125,0.78670498,0.104188101,0,1
SmaI_mm9_109768,chr11,98010692,238,1,NM_028149,Fbxl20,98010930,97943868,-,2777,NM_134027,Med1,98054607,98013469,-,Y,N,N,N,294,CpG_Start,CpG: 151,chr11,98010398,98011961,68.4,0.83,0,0,0,0,0,0,0,0.22,0.12,0.08,0,0.26,0.19,0.145,0.145,0.004294754,2.367061667,0,1
SmaI_mm9_109769,chr11,98010974,-44,1,NM_028149,Fbxl20,98010930,97943868,-,2495,NM_134027,Med1,98054607,98013469,-,Y,N,N,N,576,CpG_Start,CpG: 151,chr11,98010398,98011961,68.4,0.83,0,0.17,0,0,0,0.19,0.06,0.23,0.24,0.24,0.12,0,0.19,0.17,0.11,0.07049355,1.151850621,0,0
SmaI_mm9_109771,chr11,98064306,-313,1,NM_026952,Cdk12,98064619,98108018,+,-43712,NM_026952,Cdk12,98064619,98108018,+,Y,N,N,N,380,CpG_Start,CpG: 98,chr11,98063926,98065040,65.2,0.84,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.06,0.06,0.340893132,0.467381748,0,0
SmaI_mm9_109772,chr11,98064671,52,1,NM_026952,Cdk12,98064619,98108018,+,-43347,NM_026952,Cdk12,98064619,98108018,+,Y,N,N,N,-369,CpG_End,CpG: 98,chr11,98063926,98065040,65.2,0.84,0,0.3,0.32,0.33,0,0,0.158333333,0,0,0.18,0,0,0,0.03,-0.128333333,0.126559954,0.897703691,0,1
SmaI_mm9_109780,chr11,98187279,3680,0,NM_010895,Neurod2,98190959,98186731,-,-548,NM_010895,Neurod2,98190959,98186731,-,N,N,N,N,-1080,CpG_Start,CpG: 177,chr11,98188359,98190092,67.8,0.89,9.57,8,5.9,NA,NA,9.15,8.155,6.6,4.49,7.68,5.08,5.12,NA,5.794,-2.361,0.047012431,1.327787294,1,1
SmaI_mm9_109783,chr11,98189669,1290,0,NM_010895,Neurod2,98190959,98186731,-,-2938,NM_010895,Neurod2,98190959,98186731,-,Y,N,N,N,-423,CpG_End,CpG: 177,chr11,98188359,98190092,67.8,0.89,1.29,0.64,2.15,0.58,2.78,3.33,1.795,1.63,2.26,1.4,2.13,1.74,1.32,1.746666667,-0.048333333,0.923590613,0.03452049,0,1
SmaI_mm9_109784,chr11,98189980,979,0,NM_010895,Neurod2,98190959,98186731,-,-3249,NM_010895,Neurod2,98190959,98186731,-,Y,N,N,N,-112,CpG_End,CpG: 177,chr11,98188359,98190092,67.8,0.89,0.17,0.17,0.17,0.2,0,0.3,0.168333333,0.41,0.22,0.13,0.15,0.46,0,0.228333333,0.06,0.480767971,0.318064473,0,1
SmaI_mm9_109821,chr11,98406752,593,0,NM_011771,Ikzf3,98407345,98326007,-,-13225,NM_199419,Zpbp2,98412411,98419977,+,N,N,N,N,-242,CpG_Start,CpG: 62,chr11,98406994,98407432,71.8,1.1,0.47,0.37,0,0,0,0,0.14,0,0,0,0,NA,NA,0,-0.14,0.246045445,0.60898467,1,1
SmaI_mm9_109822,chr11,98407179,166,1,NM_011771,Ikzf3,98407345,98326007,-,-12798,NM_199419,Zpbp2,98412411,98419977,+,Y,N,N,N,185,CpG_Start,CpG: 62,chr11,98406994,98407432,71.8,1.1,0.44,0,0,0,0,0.62,0.176666667,1.22,0,0,0,NA,0.85,0.414,0.237333333,0.396528372,0.401725733,0,1
SmaI_mm9_109835,chr11,98463773,-15214,0,NM_025661,Ormdl3,98448559,98442608,-,-21165,NM_025661,Ormdl3,98448559,98442608,-,N,N,N,N,15025,CpG_End,CpG: 38,chr11,98448347,98448748,67.7,0.84,0.65,0.24,1.97,0.31,0.86,0.5,0.755,1.74,2,1.53,2.46,1.83,1.6,1.86,1.105,0.003752983,2.425623354,0,0
SmaI_mm9_109836,chr11,98464048,-15489,0,NM_025661,Ormdl3,98448559,98442608,-,-21440,NM_025661,Ormdl3,98448559,98442608,-,N,N,N,N,15300,CpG_End,CpG: 38,chr11,98448347,98448748,67.7,0.84,3.92,3.05,4.04,5.52,6.22,2.02,4.128333333,3.97,5.38,2.25,7.36,4.37,4.07,4.566666667,0.438333333,0.650591084,0.186691893,0,0
SmaI_mm9_109863,chr11,98603231,44,1,NM_178060,Thra,98603187,98626425,+,-23194,NM_178060,Thra,98603187,98626425,+,Y,GC_rich,Low_complexity,Low_complexity,199,CpG_Start,CpG: 65,chr11,98603032,98603650,69.6,0.87,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.04,0.04,0.340893132,0.467381748,0,1
